# Neanderthal Introgression — Adaptive Segments (Low / Medium / High)
# -----------------------------------------------------------
# Segments the genome into contiguous regions of constant introgression class
# based on per-SNP frequencies, limited to pilot-mask intervals (≤1 kb gaps bridged).
#
# Each row = one genomic segment.
# -----------------------------------------------------------
# Definitions:
# - Frequencies are SNP-level proportions (0–1).
# - introgression (per SNP):
#       'low'     → FREQ < 0.001
#       'medium'  → 0.001 ≤ FREQ < 0.1
#       'high'    → FREQ ≥ 0.1
# - Adjacent SNPs with the same class form one segment.
# - Segments are created only within bridged pilot-mask intervals.
#
# Formulas:
# - START_POS = first SNP position in segment
# - END_POS   = last SNP position in segment
# - Length    = END_POS - START_POS + 1
# -----------------------------------------------------------
# Columns:
# CHROM               → Chromosome number (1–22)
# START_POS           → Start coordinate (1-based, inclusive)
# END_POS             → End coordinate (1-based, inclusive)
# Length              → Segment length in base pairs (bp)
# introgression       → low / medium / high classification
# avg_freq            → Mean introgressed allele frequency across SNPs in segment
# SNP_total           → Total number of SNPs in segment
# SNP_0               → Count of SNPs with FREQ = 0 (no introgression)
# SNP_0_to_0.001      → (0, 0.001] (0.1%)
# SNP_0.001_to_0.01   → (0.001, 0.01] (1%)
# SNP_0.01_to_0.04    → (0.01, 0.04] (4%)
# SNP_higher_0.04     → > 0.04 (very high)
# -----------------------------------------------------------
# Adaptive segmentation per chromosome (1–22) using low/medium/high introgression states.
# Mask gaps ≤ 1 kb are bridged; segments do not cross unmasked regions.
# Output is tab-separated (.tsv) and includes comment header.
# -----------------------------------------------------------
# Additional annotations:
# avg_recomb_rate     → Mean recombination rate (cM/Mb) across the segment, from GLIMPSE recombination map.
# SNP_Neand_Specific  → Number of Neanderthal-specific mutation SNPs within the segment.
# -----------------------------------------------------------
# Merge step:
# - Adjacent segments are merged across mask gaps if compatible:
#     • same class (low/medium/high), or
#     • low–medium / medium–low.
# - All counts are summed; avg_freq is SNP_total-weighted; avg_recomb_rate is segment-length-weighted.
# - introgression is reassigned from merged avg_freq.
# - available_bp = (sum of component Lengths) / (END_POS - START_POS + 1).
# New columns added:
# available_bp        → Fraction of merged span covered by actual segments (0–1).
# (Existing columns retained/recomputed where applicable.)
#
# Additional columns added from 10 kb bin overlap:
# bin_low       → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific == 0)
# bin_low_NSS   → Number of overlapping 10 kb bins labeled 'low' (SNP_Neand_Specific > 0)
# -----------------------------------------------------------
CHROM	START_POS	END_POS	Length	introgression	avg_freq	available_bp	avg_recomb_rate	SNP_total	SNP_0	SNP_0_to_0.001	SNP_0.001_to_0.01	SNP_0.01_to_0.04	SNP_higher_0.04	SNP_Neand_Specific	bin_low	bin_low_NSS
chr10	132665439	132672563	7125	high	0.0125839697674418	1.0	0.3991377368421053	86	0	0	0	86	0	4	0	0
chr10	132672595	132678924	6330	medium	0.0061566171264367	1.0	5.786601348837209	87	0	0	87	0	0	2	0	0
chr10	132679243	132679243	1	high	0.0255079	1.0		1	0	0	0	1	0	1	0	0
chr10	132679344	132686009	6666	low	0.0	1.0	5.049149199999999	53	53	0	0	0	0	1	0	0
chr10	132686096	132767862	81767	high	0.0747932926093514	1.0	3.9985664914285706	663	0	0	0	150	513	27	0	0
chr10	132767978	132905339	137362	low	0.0	0.972940114442131	1.315666005454991	966	966	0	0	0	0	0	13	0
chr10	132905349	132905349	1	high	0.0115824	1.0		1	0	0	0	1	0	1	0	0
chr10	132905425	132959348	53924	low	0.0009093657387754	0.9855722869223352	3.311817765568302	490	115	202	173	0	0	37	1	2
chr10	132959367	132959367	1	high	0.422478	1.0	7.306549	1	0	0	0	0	1	1	0	0
chr10	132959389	133037154	77766	low	3.229701068701832e-05	0.99574364117995	5.703749038140559	655	625	14	16	0	0	4	5	2
chr10	133037179	133037179	1	high	0.0558218	1.0		1	0	0	0	0	1	1	0	0
chr10	133037496	133046332	8837	low	0.0	1.0	14.562692200000004	75	75	0	0	0	0	0	0	0
chr10	133046624	133054454	7831	high	0.0184077306451613	1.0	11.48372209090909	62	0	0	0	62	0	2	0	0
chr10	133054580	133054580	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133054656	133067406	12751	high	0.0175269033707865	1.0	1.9425195263157888	89	0	0	0	89	0	8	0	0
chr10	133067447	133067447	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133067491	133114106	46616	high	0.0170539249240121	0.9709112750986786	1.409918136661647	329	0	0	0	329	0	23	0	0
chr10	133114149	133129097	14949	medium	0.0013365276351351	0.986353602247642	10.818923123024751	74	27	5	42	0	0	2	0	0
chr10	133129158	133151143	21986	high	0.020118668	1.0	2.7214924166666665	150	0	0	0	147	3	6	0	0
chr10	133151254	133155556	4303	low	1.3313100000000005e-05	1.0	4.158147	31	0	31	0	0	0	1	0	0
chr10	133155897	133165887	9991	high	0.0471574207792207	1.0	0.5979915416666667	77	0	0	0	0	77	2	0	0
chr10	133165924	133165924	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133166350	133191928	25579	high	0.0549015206766917	1.0	3.2307240363636365	266	0	0	0	0	266	8	0	0
chr10	133192043	133192043	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133192081	133192887	807	high	0.05887985	1.0	1.9318418	10	0	0	0	0	10	1	0	0
chr10	133192969	133192969	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133192983	133325505	132523	high	0.0527560296220633	1.0	2.178514077586207	979	0	0	0	156	823	52	0	0
chr10	133325509	133330896	5388	medium	0.0047261499999999	1.0	4.4122081363636365	73	0	0	73	0	0	0	0	0
chr10	133330937	133356505	25569	high	0.086686919047619	1.0	0.9613332372881356	210	0	0	0	0	210	5	0	0
chr10	133356535	133361314	4780	medium	0.00195703	1.0	22.437836954545453	66	0	0	66	0	0	0	0	0
chr10	133361413	133380917	19505	high	0.05883898	1.0	0.9787260606060608	195	0	0	0	0	195	11	0	0
chr10	133381032	133432363	51332	low	0.0	0.0183706070287539		7	7	0	0	0	0	0	0	0
chr10	133432432	133445352	12921	high	0.0362109769230769	1.0	2.142874470588236	65	0	0	0	63	2	4	0	0
chr10	133445487	133488764	43278	medium	0.0012776614179104	0.9205832062479782	2.1023318563947195	402	107	82	213	0	0	22	0	1
chr10	133488786	133520470	31685	high	0.0277164516666666	1.0	3.919614015873016	240	0	0	0	240	0	22	0	0
chr10	133520600	133520600	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133520781	133548878	28098	high	0.027094404950495	0.9425937789166488	0.9283188571480712	202	0	0	0	202	0	4	0	0
chr10	133549035	133652432	103398	low	0.0002695205201398	0.998288168049672	2.6501405085485827	715	0	714	1	0	0	12	5	5
chr10	133652461	133675150	22690	high	0.0394579584745762	1.0	0.7939575294117648	118	0	0	0	61	57	8	0	0
chr10	133675168	133817829	142662	low	0.0	0.642869159271565	1.1552205918983982	428	428	0	0	0	0	1	8	1
chr10	133818018	133845149	27132	high	0.0497039334975369	1.0	2.8400963421052627	203	0	0	0	97	106	7	0	0
chr10	133845244	133845244	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133845342	133861393	16052	high	0.1223549541284403	1.0	2.098186545454545	109	0	0	0	0	109	1	0	0
chr10	133861787	133872098	10312	low	0.000625716	1.0	16.33206019230769	90	0	90	0	0	0	0	0	0
chr10	133872133	133968325	96193	high	0.1553254555070883	1.0	1.6230217803468208	917	0	0	0	0	917	37	0	0
chr10	133968346	133968346	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133968720	133975558	6839	high	0.127979	1.0	2.7506877500000004	51	0	0	0	0	51	0	0	0
chr10	133975634	133975634	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	133975641	134035406	59766	high	0.1362600592885375	0.9768095572733662	0.8239547026065422	506	0	0	0	0	506	28	0	0
chr10	134035407	134053583	18177	medium	0.0012515106508875	0.9960939649006988	5.095201472937148	169	1	128	40	0	0	6	0	1
chr10	134053609	134053609	1	high	0.0149506	1.0		1	0	0	0	1	0	1	0	0
chr10	134053645	134124077	70433	medium	0.0013145882457326	0.979058111964562	1.360701260159631	621	1	471	149	0	0	33	0	5
chr10	134124256	134169524	45269	high	0.0152795536842105	1.0	0.5214845869565218	285	0	0	0	285	0	20	0	0
chr10	134169646	134246729	77084	low	1.9852356828193833e-05	0.9653624617300608	1.583722788398764	454	453	0	1	0	0	2	5	2
chr10	134246736	134281470	34735	high	0.0199042640776699	1.0	2.146418105263158	206	0	0	0	206	0	15	0	0
chr10	134281537	134306852	25316	low	2.0436754385964913e-06	1.0	2.588264896551724	228	227	1	0	0	0	6	1	0
chr10	134306916	134307688	773	high	0.05349999	1.0		10	0	0	0	0	10	2	0	0
chr10	134307845	134313863	6019	medium	0.00821418	1.0	1.257737	36	0	0	36	0	0	0	0	0
chr10	134314227	134317745	3519	high	0.0428475313725489	1.0	0.69274075	51	0	0	0	0	51	4	0	0
chr10	134317884	134327354	9471	low	0.000266262	1.0	0.8233335454545454	73	0	73	0	0	0	1	0	0
chr10	134327441	134336131	8691	high	0.0123521236363636	1.0	8.367303600000001	55	0	0	0	55	0	4	0	0
chr10	134336192	134345640	9449	low	9.319170000000002e-05	1.0	17.6236735	47	0	47	0	0	0	0	0	0
chr10	134345804	134478052	132249	high	0.0130032510668562	0.9907296085414634	0.2819527535164638	703	0	0	0	703	0	62	0	0
chr10	134479558	134479558	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	134479601	134518985	39385	high	0.0121343396907216	1.0	0.2914248260869565	194	0	0	0	194	0	11	0	0
chr10	134519046	134529340	10295	medium	0.0088132699999999	1.0	0.539989	71	0	0	71	0	0	3	0	0
chr10	134529439	134580352	50914	high	0.0317159965686274	1.0	0.7454063548387097	408	0	0	0	407	1	23	0	0
chr10	134580853	134580853	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	134581420	134597211	15792	high	0.0312605542553191	1.0	0.5278995	94	0	0	0	93	1	11	0	0
chr10	134597586	134605569	7984	medium	0.0048407584782608	0.8227705410821643		46	1	0	45	0	0	5	0	0
chr10	134605605	134605605	1	high	0.0214341	1.0		1	0	0	0	1	0	1	0	0
chr10	134605685	134618475	12791	medium	0.0021083571562499	0.971464310843562	5.888698915492958	128	66	1	61	0	0	5	0	0
chr10	134618498	134618498	1	high	0.052214	1.0		1	0	0	0	0	1	1	0	0
chr10	134618756	134619198	443	medium	0.00175733	1.0		9	0	0	9	0	0	0	0	0
chr10	134619278	134643282	24005	high	0.0149762957671957	1.0	2.8141069999999995	189	0	0	0	189	0	18	0	0
chr10	134643679	134729840	86162	low	9.144216606928937e-05	0.996239641605348	0.7747789692455743	837	737	86	14	0	0	6	5	2
chr10	134729857	134729857	1	high	0.0136726	1.0		1	0	0	0	1	0	1	0	0
chr10	134729915	134738838	8924	low	0.0003993929999998	1.0	0.641589	87	0	87	0	0	0	0	0	0
chr10	134738882	134779218	40337	high	0.0567247921052631	1.0	0.3731192083333334	266	0	0	0	0	266	20	0	0
chr10	134779345	134779345	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	134779733	134809465	29733	high	0.0285711449799196	1.0	0.840426875	249	0	0	0	239	10	14	0	0
chr10	134809472	134820827	11356	medium	0.0054008724468085	1.0	1.1489293636363636	94	0	0	94	0	0	4	0	0
chr10	134820844	134820844	1	high	0.0713981	1.0		1	0	0	0	0	1	1	0	0
chr10	134820872	134852702	31831	low	0.0007994622222221	0.9976123904369952	1.2018742849315067	315	198	0	117	0	0	10	0	1
chr10	134852927	134852927	1	high	0.0281971	1.0		1	0	0	0	1	0	1	0	0
chr10	134853315	134864151	10837	medium	0.0012235152258063	0.9605056750023068	7.0840701694687285	62	17	16	29	0	0	5	0	0
chr10	134864185	134865069	885	high	0.0463509	1.0		5	0	0	0	0	5	2	0	0
chr10	134865155	134878301	13147	medium	0.00937242	1.0	8.268169	73	0	0	73	0	0	2	0	0
chr10	134878348	134912314	33967	high	0.0271932665236051	0.9067918862425296	2.754465738531217	233	0	0	0	233	0	17	0	0
chr10	134912387	134912387	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr10	134912586	134913291	706	high	0.0347152	1.0		5	0	0	0	5	0	1	0	0
chr10	134913358	134990826	77469	low	0.0	0.9433321715783088	3.0419370689317455	611	611	0	0	0	0	1	6	1
chr10	134990919	134990919	1	high	0.0247757	1.0		1	0	0	0	1	0	1	0	0
chr10	134990989	135207580	216592	low	3.776185212845407e-05	0.9508338258107408	2.0286726813674334	1339	1316	0	23	0	0	11	15	5
chr10	135207974	135223481	15508	high	0.0104838808695652	1.0	1.336340181818182	115	0	0	0	115	0	14	0	0
chr10	135223502	135238849	15348	low	0.0001547484356435	1.0	0.8493022	101	36	65	0	0	0	5	0	0
chr10	135239844	135239844	1	high	0.0182922	1.0		1	0	0	0	1	0	1	0	0
chr10	135240371	135246015	5645	low	0.000279575	1.0	0.8394185000000002	26	0	26	0	0	0	2	0	0
chr10	135248080	135277624	29545	high	0.0118947494505494	1.0	1.0838	182	0	0	0	182	0	15	0	0
chr10	135278193	135503523	225331	low	6.217279187817259e-06	0.7109940487549428	0.9789904314794218	985	984	0	1	0	0	1	19	1
chr11	137141	288115	150975	low	0.0	0.6966053982447425	2.5866878300653595	591	591	0	0	0	0	0	13	0
chr11	288505	293785	5281	high	0.1918597083333333	1.0	1.912272	24	0	0	0	0	24	2	0	0
chr11	293914	316071	22158	low	1.3313099999999998e-05	0.9021572344074374	5.189288826992068	137	0	137	0	0	0	2	1	0
chr11	316109	316109	1	high	0.0394334	1.0		1	0	0	0	1	0	1	0	0
chr11	316134	353440	37307	medium	0.0047616985185185	0.9462835392821722	6.692294127519079	270	1	0	269	0	0	0	0	0
chr11	353506	412867	59362	high	0.1135761488151658	0.8810013139719012	3.4561205428346753	422	0	0	0	0	422	25	0	0
chr11	413012	413943	932	medium	0.00117155	1.0	2.669187	8	0	0	8	0	0	0	0	0
chr11	414416	547501	133086	high	0.1063003066191446	0.976316066302992	0.4089413000051949	982	0	0	0	0	982	73	0	0
chr11	547502	684869	137368	low	0.0008266984229717	0.9761370916079436	0.592169021130501	1097	986	0	111	0	0	11	12	0
chr11	685619	685619	1	high	0.0850707	1.0		1	0	0	0	0	1	1	0	0
chr11	685641	934104	248464	low	0.0	0.9885939210509368	0.9419812989723116	1433	1433	0	0	0	0	1	23	1
chr11	934594	934594	1	high	0.0907421	1.0	0.05382	1	0	0	0	0	1	1	0	0
chr11	934696	1114195	179500	low	0.0	1.0	1.910585884955752	1224	1224	0	0	0	0	1	17	0
chr11	1114303	1114303	1	high	0.0114493	1.0		1	0	0	0	1	0	1	0	0
chr11	1114619	1238120	123502	medium	0.0038075180513918	0.5809946397629189	3.748619504811692	467	246	0	221	0	0	7	4	0
chr11	1238259	1238259	1	high	0.0191842	1.0		1	0	0	0	1	0	1	0	0
chr11	1238562	1244492	5931	medium	0.00563144	1.0	20.947471	40	0	0	40	0	0	1	0	0
chr11	1244733	1258060	13328	high	0.0264508526315788	1.0	1.351485714285714	95	0	0	0	95	0	9	0	0
chr11	1258061	1270248	12188	low	0.0009651080555555	0.9972924187725632	0.1259156	144	46	0	98	0	0	23	0	1
chr11	1270361	1355991	85631	high	0.0257561537800687	1.0	0.1448391463414634	582	0	0	0	582	0	68	0	0
chr11	1356349	1369043	12695	medium	0.0074287099999999	0.9035053170539582	0.3558569106364428	76	0	0	76	0	0	1	0	0
chr11	1369128	1369917	790	high	0.03029065	1.0	0.205383	8	0	0	0	8	0	1	0	0
chr11	1370071	1370071	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1370074	1429888	59815	high	0.029628495107632	0.9496781743709772	0.9213226538265386	511	0	0	0	511	0	15	0	0
chr11	1430009	1430009	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1430042	1450547	20506	high	0.0279623076142131	1.0	0.4917571428571427	197	0	0	0	197	0	9	0	0
chr11	1450637	1450637	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1450686	1548935	98250	high	0.0746483497716894	0.9518066157760814	0.7584400156144402	657	0	0	0	247	410	62	0	0
chr11	1548975	1548975	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1549147	1559825	10679	high	0.1118394426229508	1.0	0.18782375	61	0	0	0	0	61	4	0	0
chr11	1559965	1559965	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1560186	1610076	49891	high	0.1122875173745173	0.9623980277003868	0.1076774174746317	259	0	0	0	0	259	10	0	0
chr11	1610150	1610150	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1610427	1611598	1172	high	0.1125619999999999	1.0	0.217556	7	0	0	0	0	7	1	0	0
chr11	1611751	1611751	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1612011	1615891	3881	high	0.112562	1.0	0.2237239999999999	31	0	0	0	0	31	0	0	0
chr11	1615895	1615895	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1615955	1631712	15758	high	0.1130433404255319	1.0	0.6343997333333334	94	0	0	0	0	94	9	0	0
chr11	1631733	1631733	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1631774	1637881	6108	high	0.0830976583333333	1.0	1.5343252000000005	48	0	0	0	0	48	2	0	0
chr11	1637948	1637948	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1637980	1648549	10570	high	0.0730222235294117	1.0	0.7588870416666668	102	0	0	0	0	102	4	0	0
chr11	1648567	1648567	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1648597	1651652	3056	high	0.055126825	1.0	2.625096727272727	44	0	0	0	0	44	2	0	0
chr11	1651830	1672903	21074	low	0.0001320432015564	1.0	1.6463176808510638	257	66	191	0	0	0	3	0	1
chr11	1672907	1678532	5626	high	0.07161009375	1.0	2.1529179411764705	64	0	0	0	0	64	5	0	0
chr11	1678683	1678683	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	1678788	1682084	3297	high	0.0714918352941176	1.0	5.153694700000001	51	0	0	0	0	51	1	0	0
chr11	1682109	1721869	39761	low	0.0	0.9404693040919494	4.231637052769577	286	286	0	0	0	0	0	3	0
chr11	1721982	1721982	1	high	0.15141	1.0		1	0	0	0	0	1	1	0	0
chr11	1722011	1736513	14503	low	3.9939299999999985e-05	1.0	1.4656700666666669	119	0	119	0	0	0	0	0	0
chr11	1736591	1737853	1263	high	0.0718873625	1.0	0.3622315	8	0	0	0	0	8	2	0	0
chr11	1737957	1749246	11290	medium	0.00133131	1.0	3.1635222222222223	49	0	0	49	0	0	0	0	0
chr11	1749573	1756230	6658	high	0.018265584090909	1.0	0.8110629999999999	44	0	0	0	44	0	4	0	0
chr11	1756291	1790848	34558	low	0.000864836468599	1.0	0.2551324	207	1	206	0	0	0	10	1	2
chr11	1791270	1791270	1	high	0.0176665	1.0		1	0	0	0	1	0	1	0	0
chr11	1791414	2279150	487737	low	0.0001465930720868	0.992514408379926	3.801428765450804	3038	2586	389	63	0	0	34	41	4
chr11	2279249	2279249	1	high	0.0733552	1.0		1	0	0	0	0	1	1	0	0
chr11	2279309	2321059	41751	low	0.0	1.0	6.943570206896552	337	337	0	0	0	0	0	4	0
chr11	2321067	2321067	1	high	0.210467	1.0		1	0	0	0	0	1	1	0	0
chr11	2321086	2536363	215278	low	1.646994696969659e-05	0.9753527996358198	2.2763317285540494	1320	1305	3	12	0	0	8	18	2
chr11	2536447	2542046	5600	high	0.0200724413793103	1.0	0.9483353125	58	0	0	0	58	0	3	0	0
chr11	2542259	2542259	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	2542321	2567176	24856	high	0.0415982913043478	1.0	3.1910152068965516	161	0	0	0	101	60	14	0	0
chr11	2567257	3037483	470227	low	2.8885558224543083e-05	0.9901366786679624	3.566416981786052	2681	2488	129	64	0	0	51	30	16
chr11	3037536	3037536	1	high	0.404811	1.0		1	0	0	0	0	1	1	0	0
chr11	3037732	3129395	91664	low	0.0	1.0	1.6595762527472533	600	600	0	0	0	0	0	8	0
chr11	3129522	3129522	1	high	0.430745	1.0	1.310408	1	0	0	0	0	1	1	0	0
chr11	3129592	3142249	12658	low	0.0	1.0	6.832890647058824	67	67	0	0	0	0	0	1	0
chr11	3142351	3146769	4419	high	0.0129747541666666	1.0	2.32841875	24	0	0	0	24	0	2	0	0
chr11	3146840	3183174	36335	medium	0.0010727925471698	0.9927893215907528	1.976632109276986	318	278	0	40	0	0	5	0	2
chr11	3183825	3184892	1068	high	0.0202151888888888	1.0	15.017366	9	0	0	0	9	0	3	0	0
chr11	3185085	3193475	8391	low	0.0	1.0	2.2445398	55	55	0	0	0	0	0	0	0
chr11	3193538	3199391	5854	high	0.0178289724137931	1.0	0.6215785	29	0	0	0	29	0	3	0	0
chr11	3199779	3248799	49021	low	0.0	1.0	4.210312909090909	387	387	0	0	0	0	0	4	0
chr11	3248876	3260511	11636	high	0.0438011296703296	1.0	3.7389063703703704	91	0	0	0	0	91	5	0	0
chr11	3260664	3260664	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	3260908	3261216	309	high	0.0443015666666666	1.0		3	0	0	0	0	3	1	0	0
chr11	3261251	3366078	104828	medium	0.0012931656179775	0.114721257679246	3.1124474159874	89	55	0	34	0	0	5	3	0
chr11	3366246	3366246	1	high	0.0106372	1.0		1	0	0	0	1	0	1	0	0
chr11	3366739	3668170	301432	low	0.0	1.0	3.2606965061728395	2251	2251	0	0	0	0	3	27	2
chr11	3668234	3669559	1326	high	0.0449171818181818	1.0		11	0	0	0	0	11	3	0	0
chr11	3669565	3673542	3978	low	0.000133131	1.0		76	0	76	0	0	0	0	0	0
chr11	3673577	3673577	1	high	0.0604148	1.0		1	0	0	0	0	1	1	0	0
chr11	3673583	3699464	25882	low	0.0	0.9576539680086548	1.3847949166666669	159	159	0	0	0	0	1	1	0
chr11	3699535	3699535	1	high	0.0348004	1.0		1	0	0	0	1	0	1	0	0
chr11	3699565	3706682	7118	low	0.0	1.0	0.4628543333333334	37	37	0	0	0	0	0	0	0
chr11	3707909	3710205	2297	high	0.023512494117647	1.0	0.374211	17	0	0	0	17	0	4	0	0
chr11	3711354	3720782	9429	low	0.0	1.0	0.4147238333333333	51	51	0	0	0	0	0	0	0
chr11	3720996	3722372	1377	high	0.0491767142857142	1.0	0.716069	7	0	0	0	0	7	2	0	0
chr11	3722649	3770558	47910	medium	0.0040808825603864	0.9930703402212482	0.1880621282051282	207	1	0	206	0	0	18	0	0
chr11	3770652	3771634	983	high	0.0588062166666666	1.0	0.063815	6	0	0	0	0	6	1	0	0
chr11	3771867	3771867	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	3771924	3857459	85536	high	0.0786815392578124	1.0	2.4804161153846156	512	0	0	0	0	512	44	0	0
chr11	3857608	3857608	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	3857821	3860708	2888	high	0.0660197	1.0	4.026288	15	0	0	0	0	15	0	0	0
chr11	3860832	3860832	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	3861585	3923570	61986	high	0.0656442214285714	1.0	0.96010671875	280	0	0	0	0	280	16	0	0
chr11	3923601	4174550	250950	low	0.0007911677740548	0.9918549511854952	0.5849211872367358	1349	509	167	673	0	0	34	8	4
chr11	4174608	4223281	48674	high	0.0144153442708332	0.8976044705592308	0.2394781717828876	384	0	0	0	384	0	11	0	0
chr11	4223357	4466434	243078	low	0.0006439632089165	0.8871267658940751	2.102516205074095	1929	1671	0	258	0	0	12	18	0
chr11	4466435	4532444	66010	high	0.024411887037037	1.0	1.9602445327868852	486	0	0	0	485	1	26	0	0
chr11	4532585	4539186	6602	low	0.0	1.0	0.5843482727272726	106	106	0	0	0	0	1	0	0
chr11	4539300	4547024	7725	high	0.0108927283950617	1.0	0.3757052333333334	81	0	0	0	80	1	4	0	0
chr11	4547201	4559906	12706	medium	0.0064488951219511	0.9937037620022036	1.2521025091773177	246	1	0	245	0	0	6	0	0
chr11	4559962	4568776	8815	high	0.0234065569105691	1.0	1.8771886250000005	123	0	0	0	123	0	5	0	0
chr11	4568802	4570895	2094	low	0.0	1.0	0.33792575	28	28	0	0	0	0	2	0	0
chr11	4570914	4646850	75937	high	0.0630799569352708	1.0	2.269575284090909	757	0	0	0	0	757	30	0	0
chr11	4647150	4647150	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	4647187	4647517	331	high	0.0547834	1.0		5	0	0	0	0	5	2	0	0
chr11	4647575	4664893	17319	low	2.064726526946108e-05	1.0	4.346006172413793	167	57	110	0	0	0	4	0	1
chr11	4665086	4811343	146258	high	0.12731791944	1.0	2.512107749360614	1250	0	0	0	0	1250	140	0	0
chr11	4811501	4811501	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	4811747	4928280	116534	high	0.0967984765544041	1.0	0.705056211469534	772	0	0	0	171	601	22	0	0
chr11	4928325	4928325	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	4928456	4944986	16531	high	0.0542104867256637	1.0	1.4188944655172413	113	0	0	0	18	95	5	0	0
chr11	4945196	5346633	401438	low	3.563347344199393e-05	0.996392967282619	2.258274969269748	3129	2900	188	41	0	0	7	36	2
chr11	5346672	5351856	5185	high	0.1414451351351351	1.0	3.1288134285714286	37	0	0	0	0	37	5	0	0
chr11	5352105	5404569	52465	low	0.0	1.0	1.9751754575471696	675	675	0	0	0	0	0	4	0
chr11	5404570	5404570	1	high	0.0188247	1.0	0.352096	1	0	0	0	1	0	1	0	0
chr11	5404593	5974810	570218	low	0.0001264296075025	0.9930570413420832	1.9586154737512695	4905	4792	8	105	0	0	9	52	2
chr11	5974910	5974910	1	high	0.0225258	1.0		1	0	0	0	1	0	1	0	0
chr11	5975197	5982476	7280	medium	0.00929254	1.0	0.9167824285714286	55	0	0	55	0	0	1	0	0
chr11	5982579	5982579	1	high	0.0238837	1.0		1	0	0	0	1	0	1	0	0
chr11	5982589	6289644	307056	low	0.0002382711218678	0.9768641550726904	1.7254805141834322	1756	1642	50	64	0	0	11	26	1
chr11	6290073	6291666	1594	high	0.01522085	1.0	29.666271	10	0	0	0	10	0	4	0	0
chr11	6292065	6294168	2104	medium	0.00119818	1.0	22.409976	9	0	0	9	0	0	0	0	0
chr11	6294181	6297417	3237	high	0.0354004714285714	1.0	5.8731644	14	0	0	0	14	0	2	0	0
chr11	6297576	6577083	279508	low	3.395764583333334e-05	0.9977603503298652	5.178577143250689	1440	1435	0	5	0	0	2	26	1
chr11	6577121	6584581	7461	high	0.0151905921052631	1.0	1.540161142857143	38	0	0	0	38	0	4	0	0
chr11	6584806	7438220	853415	low	0.0001975011523034	0.9944095194014636	2.102873492663576	5470	5289	13	168	0	0	22	74	7
chr11	7438243	7477405	39163	high	0.1022852008771929	1.0	4.783961252336448	342	0	0	0	89	253	15	0	0
chr11	7477406	7510267	32862	low	0.000408109845238	0.9919968352504412	6.896067101676135	252	208	1	43	0	0	7	2	0
chr11	7510283	7559137	48855	high	0.0609085338129496	1.0	1.3278293055555557	278	0	0	0	0	278	18	0	0
chr11	7559156	7559156	1	low	0.0	1.0		1	1	0	0	0	0	0	0	0
chr11	7559226	7560343	1118	high	0.05727428	1.0	1.5768985	10	0	0	0	0	10	2	0	0
chr11	7560575	8000475	439901	low	1.7637612723539987e-05	0.9902205268912778	2.989522045178049	3411	3357	46	8	0	0	4	42	1
chr11	8000516	8000516	1	high	0.0252683	1.0		1	0	0	0	1	0	1	0	0
chr11	8000540	8097827	97288	low	0.0	1.0	2.7729598416666663	562	562	0	0	0	0	0	8	0
chr11	8097841	8097841	1	high	0.0188913	1.0		1	0	0	0	1	0	1	0	0
